state,yearOfLoss,floodEvent,occupancyType,count,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,buildingDamageAmount,contentsDamageAmount
TX,2001,Tropical Storm Allison,2.0,306,7719468.73,744847.56,0.0,8208915.0,803589.0
TX,2001,Tropical Storm Allison,3.0,660,46206356.12,1131526.1199999999,0.0,48250971.0,1295043.0
TX,2001,Tropical Storm Allison,4.0,1013,52328372.27,29990422.18,0.0,58133682.0,33434525.0
TX,2001,Tropical Storm Allison,6.0,31,1954105.98,755531.8099999999,0.0,2103479.0,779897.0
TX,2002,Flooding,1.0,1271,12259783.63,3169972.95,0.0,13442460.0,3702558.0
TX,2002,Flooding,2.0,10,149639.05000000002,1589.13,0.0,154201.0,2090.0
TX,2002,Flooding,3.0,41,604669.54,11182.07,0.0,622184.0,13183.0
TX,2002,Flooding,4.0,115,1968223.26,620822.71,0.0,2084715.0,684505.0
TX,2002,Flooding,6.0,4,133702.5,10140.67,0.0,136703.0,12519.0
TX,2002,Heavy rains,1.0,3306,46790207.57,15361882.61,108863.25,49611165.0,17066678.0
TX,2002,Heavy rains,2.0,13,118763.14,7575.08,0.0,125263.0,9516.0
TX,2002,Heavy rains,3.0,90,8923392.76,35471.8,0.0,9077471.0,37961.0
TX,2002,Heavy rains,4.0,243,10794751.27,6640564.88,0.0,11115997.0,7279127.0
TX,2002,Heavy rains,6.0,6,232126.78,21096.65,0.0,235129.0,22097.0
TX,2002,Torrential rain,1.0,2061,49882729.82,11404808.21,404206.43,52762467.0,12776471.0
TX,2002,Torrential rain,2.0,15,258192.06,32246.75,0.0,272353.0,34248.0
TX,2002,Torrential rain,3.0,53,408307.56,10667.51,0.0,425163.0,12169.0
TX,2002,Torrential rain,4.0,215,5815754.4,2176342.21,0.0,6222099.0,2426867.0
TX,2002,Torrential rain,6.0,13,355045.11,153420.43,0.0,363544.0,159420.0
TX,2003,Hurricane Claudette,1.0,1299,7244845.62,1968290.53,283764.65,8682410.0,2574099.0
TX,2003,Hurricane Claudette,2.0,31,142316.44,34996.479999999996,30000.0,162171.0,43051.0
TX,2003,Hurricane Claudette,3.0,15,51766.56,18737.18,0.0,56701.0,21493.0
TX,2003,Hurricane Claudette,4.0,105,1136536.06,602494.6799999999,12031.3,1283983.0,706264.0
TX,2003,Hurricane Claudette,6.0,1,0.0,0.0,0.0,568.0,0.0
TX,2005,Hurricane Rita,1.0,3545,33005422.48,9979582.01,137648.81,34642361.0,11760992.0
TX,2005,Hurricane Rita,2.0,17,165542.56,24319.28,0.0,176546.0,25820.0
TX,2005,Hurricane Rita,3.0,73,433023.22,52053.67,0.0,449061.0,62407.0
TX,2005,Hurricane Rita,4.0,210,5233221.62,2027296.73,0.0,5557777.0,2328528.0
TX,2005,Hurricane Rita,6.0,7,22308.01,34551.35,0.0,22809.0,35052.0
TX,2006,Tropical Storm Paul,1.0,1523,24919911.69,6383514.48,65983.56,25827274.0,7253759.0
TX,2006,Tropical Storm Paul,2.0,20,196282.89,18367.36,0.0,196222.0,20169.0
TX,2006,Tropical Storm Paul,3.0,46,1754160.35,26572.49,0.0,1780015.0,36075.0
TX,2006,Tropical Storm Paul,4.0,108,2114685.79,1355813.52,0.0,2265411.0,1410320.0
TX,2006,Tropical Storm Paul,6.0,14,391053.97,35517.83,0.0,399590.0,40792.0
TX,2007,Thunderstorms,1.0,989,21120470.04,3736409.99,296027.0,22340056.0,4454239.0
TX,2007,Thunderstorms,2.0,57,2226322.81,54989.18,15205.0,2514110.0,70094.0
TX,2007,Thunderstorms,3.0,45,3273993.85,50336.89,0.0,3647006.0,51837.0
TX,2007,Thunderstorms,4.0,79,3741796.51,665691.7,0.0,4397777.0,1323485.0
TX,2007,Thunderstorms,6.0,16,931159.47,409669.75,0.0,965752.0,466705.0
TX,2007,Tropical Storm Erin,1.0,798,15526989.29,4352333.33,0.0,15886471.0,4757750.0
TX,2007,Tropical Storm Erin,2.0,22,478501.61,39716.4,0.0,494260.0,41986.0
TX,2007,Tropical Storm Erin,3.0,44,3974956.05,27141.99,0.0,4142550.0,38657.0
TX,2007,Tropical Storm Erin,4.0,85,1804456.86,1609709.3,0.0,1899120.0,1724477.0
TX,2007,Tropical Storm Erin,6.0,13,712397.36,340929.30000000005,0.0,723640.0,415073.0
TX,2008,Hurricane Dolly,1.0,1443,14938349.88,3867342.34,0.0,15171025.0,4286908.0
TX,2008,Hurricane Dolly,2.0,98,1967000.24,93202.69,0.0,2030128.0,113793.0
TX,2008,Hurricane Dolly,3.0,126,1455249.71,129307.1,0.0,1485138.0,146701.0
TX,2008,Hurricane Dolly,4.0,210,2577262.75,877100.74,0.0,2739527.0,1062645.0
TX,2008,Hurricane Dolly,6.0,4,34447.869999999995,0.0,0.0,36449.0,0.0
TX,2008,Hurricane Ike,1.0,38710,1369758178.46,397541129.47,24420033.09,1590880769.0,455165618.0
TX,2008,Hurricane Ike,2.0,746,27384309.11,1329824.4,274859.74,28663805.0,1514371.0
TX,2008,Hurricane Ike,3.0,1582,126377180.68,3152430.0,104534.38,139816119.0,3595345.0
TX,2008,Hurricane Ike,4.0,2836,185537906.39,74629241.19,736858.91,210834034.0,98118003.0
TX,2008,Hurricane Ike,6.0,221,14266321.46,4794298.35,0.0,16610508.0,5417345.0
TX,2008,March storm,1.0,50,446969.94,74770.37,0.0,477111.0,86107.0
TX,2008,March storm,4.0,4,123378.16,19681.79,0.0,126881.0,21183.0
TX,2008,March storm,6.0,2,28442.82,40234.99,0.0,31444.0,41235.0
TX,2009,Spring Storm,1.0,3417,98801007.44,19112621.43,30000.0,97491535.0,20604324.0
TX,2009,Spring Storm,2.0,16,454355.36,23981.25,0.0,477363.0,27982.0
TX,2009,Spring Storm,3.0,11,335100.43000000005,67024.84,0.0,336131.0,71354.0
TX,2009,Spring Storm,4.0,107,6057686.41,2271557.55,0.0,6877861.0,2497423.0
TX,2009,Spring Storm,6.0,10,328278.1,49195.41,0.0,842781.0,50697.0
TX,2015,Early summer storms,1.0,6935,313641771.55,76451085.84,2683650.46,311010754.0,89059925.0
TX,2015,Early summer storms,2.0,162,5428159.41,215231.78,0.0,5624720.0,242383.0
TX,2015,Early summer storms,3.0,338,29696252.29,191286.87,0.0,31492871.0,226612.0
TX,2015,Early summer storms,4.0,182,7266302.8,2930377.03,0.0,7757317.0,3304956.0
TX,2015,Early summer storms,6.0,366,24306935.23,9467355.27,0.0,27185779.0,18656981.0
TX,2015,Fall severe storms,1.0,1658,43467993.14,9138407.42,256836.15,44468126.0,10703341.0
TX,2015,Fall severe storms,2.0,89,2206586.43,15971.380000000001,0.0,2372857.0,38211.0
TX,2015,Fall severe storms,3.0,29,1248505.22,41962.18,0.0,1291147.0,48684.0
TX,2015,Fall severe storms,4.0,42,1338914.45,365081.04,0.0,1409433.0,384702.0
TX,2015,Fall severe storms,6.0,85,2805230.62,598484.49,0.0,2958858.0,687413.0
TX,2015,Tropical Storm Bill,1.0,277,3548435.86,674349.64,30000.0,3747181.0,815651.0
TX,2015,Tropical Storm Bill,2.0,2,57356.85,0.0,0.0,62356.0,0.0
TX,2015,Tropical Storm Bill,3.0,2,10329.62,0.0,0.0,11907.0,0.0
TX,2015,Tropical Storm Bill,4.0,15,83234.84,57927.07,0.0,95297.0,61667.0
TX,2015,Tropical Storm Bill,6.0,10,286524.35,50787.36,0.0,305525.0,55489.0
TX,2016,Early summer severe storms,1.0,3303,131329190.22,36947888.43,860266.04,130282949.0,42060101.0
TX,2016,Early summer severe storms,2.0,64,3984709.38,104954.22,0.0,4096734.0,159055.0
TX,2016,Early summer severe storms,3.0,46,2418524.28,79464.9,0.0,2958214.0,99704.0
TX,2016,Early summer severe storms,4.0,50,1513653.8,839054.55,0.0,1738865.0,1598764.0
TX,2016,Early summer severe storms,6.0,124,5113864.41,2138352.06,0.0,5843355.0,2520829.0
TX,2016,Late winter severe storms,1.0,457,16345249.79,4008800.58,375297.6,16867113.0,4625944.0
TX,2016,Late winter severe storms,2.0,10,118505.77,10904.43,0.0,131008.0,18136.0
TX,2016,Late winter severe storms,3.0,5,207970.41,22429.59,0.0,224688.0,23680.0
TX,2016,Late winter severe storms,4.0,18,1365118.15,327354.33,0.0,1479539.0,381607.0
TX,2016,Late winter severe storms,6.0,22,990381.92,415317.05,0.0,1083991.0,423587.0
TX,2016,Spring severe storms,1.0,7543,322226702.76,73106267.34,601467.4,319499583.0,82833517.0
TX,2016,Spring severe storms,2.0,93,1839732.32,117224.88,0.0,1990726.0,141875.0
TX,2016,Spring severe storms,3.0,267,25799238.15,122016.18000000001,0.0,28034459.0,136273.0
TX,2016,Spring severe storms,4.0,165,14262609.91,2497037.78,0.0,17559191.0,2801342.0
TX,2016,Spring severe storms,6.0,346,25016962.65,7118230.14,0.0,26325003.0,8335895.0
TX,2017,Hurricane Harvey,1.0,81543,5976860641.84,1938885977.89,14252002.42,6023278288.0,2249549188.0
TX,2017,Hurricane Harvey,2.0,1020,50885807.22,3752416.67,129896.5,53397440.0,4342554.0
TX,2017,Hurricane Harvey,3.0,3529,408387581.81,7154423.54,30000.0,458625400.0,8735809.0
TX,2017,Hurricane Harvey,4.0,1228,87770404.58,26020452.7,6500.0,103644637.0,30080820.0
TX,2017,Hurricane Harvey,6.0,4547,388707768.44,136607184.85,90000.0,452218744.0,170977885.0
TX,2018,Fall 2018 Texas Flooding,1.0,831,34166719.59,4974247.58,179500.0,35691996.0,6097313.0
TX,2018,Fall 2018 Texas Flooding,2.0,11,293726.27,60648.91,0.0,370008.0,66607.0
TX,2018,Fall 2018 Texas Flooding,3.0,22,622256.17,5912.6,0.0,815889.0,12304.0
TX,2018,Fall 2018 Texas Flooding,4.0,5,43979.79,0.0,0.0,50272.0,1637.0
TX,2018,Fall 2018 Texas Flooding,6.0,20,646309.67,23079.66,0.0,698458.0,33801.0
TX,2019,Tropical Storm Imelda,1.0,9996,517496368.27,141625881.48,894166.19,423045447.0,130394088.0
TX,2019,Tropical Storm Imelda,2.0,112,4068810.1,293032.31,0.0,3270242.0,320683.0
TX,2019,Tropical Storm Imelda,3.0,137,16844980.23,473141.24,0.0,16207238.0,1016114.0
TX,2019,Tropical Storm Imelda,4.0,173,15464367.84,2810494.14,0.0,13006993.0,2473791.0
TX,2019,Tropical Storm Imelda,6.0,519,35778506.45,16362341.92,30000.0,33836480.0,15851617.0
TX,2020,Hurricane Hanna,1.0,953,18766389.56,4197072.82,0.0,17747895.0,4552599.0
TX,2020,Hurricane Hanna,2.0,35,367678.04,37909.55,0.0,373089.0,42408.0
TX,2020,Hurricane Hanna,3.0,26,404810.57999999996,33996.09,0.0,397049.0,36794.0
TX,2020,Hurricane Hanna,4.0,18,276733.0,212495.53,0.0,315581.0,244667.0
TX,2020,Hurricane Hanna,6.0,47,1078459.59,1455097.3599999999,0.0,1006928.0,1535114.0
TX,2020,Hurricane Laura,1.0,122,400328.77999999997,37615.84,0.0,389338.0,47924.0
TX,2020,Hurricane Laura,2.0,2,21041.16,0.0,0.0,24041.0,0.0
TX,2020,Hurricane Laura,4.0,1,15570.72,40248.39,0.0,9035.0,41498.0
TX,2020,Hurricane Laura,6.0,7,96927.81,9699.39,0.0,44955.0,11699.0
TX,2020,Tropical Storm Beta,1.0,297,4334922.99,948972.47,0.0,4648355.0,1167711.0
TX,2020,Tropical Storm Beta,2.0,9,140210.32,4661.77,0.0,159459.0,6162.0
TX,2020,Tropical Storm Beta,3.0,3,227138.61000000002,0.0,0.0,234389.0,0.0
TX,2020,Tropical Storm Beta,4.0,5,152158.06,48165.63,0.0,189874.0,60666.0
TX,2020,Tropical Storm Beta,6.0,21,462292.99,893786.3,0.0,479292.0,1406930.0
TX,2021,Texas Severe Winter Storms,1.0,412,42107.71,3518.91,0.0,42578.0,5769.0
TX,2021,Texas Severe Winter Storms,2.0,5,0.0,0.0,0.0,0.0,0.0
TX,2021,Texas Severe Winter Storms,3.0,2,0.0,0.0,0.0,0.0,0.0
TX,2021,Texas Severe Winter Storms,4.0,4,0.0,0.0,0.0,0.0,0.0
TX,2021,Texas Severe Winter Storms,6.0,10,0.0,0.0,0.0,0.0,0.0
TX,2021,Tropical Storm Nicholas,1.0,286,1874236.36,219083.09,0.0,2171009.0,322498.0
TX,2021,Tropical Storm Nicholas,2.0,6,15823.13,0.0,0.0,22073.0,2099.0
TX,2021,Tropical Storm Nicholas,3.0,19,213733.17,0.0,0.0,234732.0,0.0
TX,2021,Tropical Storm Nicholas,4.0,6,76082.16,2079.99,0.0,93082.0,4080.0
TX,2021,Tropical Storm Nicholas,6.0,32,1104906.52,477787.42,0.0,1180470.0,376693.0
TX,2022,Dallas Flash Floods,1.0,64,1995316.5899999999,329976.42,0.0,2060096.0,396177.0
TX,2022,Dallas Flash Floods,2.0,1,129802.3,0.0,0.0,131052.0,0.0
TX,2022,Dallas Flash Floods,3.0,1,0.0,0.0,0.0,0.0,0.0
TX,2022,Dallas Flash Floods,6.0,3,100941.25,0.0,0.0,104192.0,0.0
TX,2022,Dallas Flash Floods,11.0,77,2681503.82,468533.45,0.0,2397288.0,532744.0
TX,2022,Dallas Flash Floods,12.0,3,163242.28999999998,10750.02,0.0,189691.0,12720.0
TX,2022,Dallas Flash Floods,13.0,4,722064.26,0.0,0.0,882065.0,0.0
TX,2022,Dallas Flash Floods,15.0,2,93326.67,0.0,0.0,75901.0,0.0
TX,2022,Dallas Flash Floods,18.0,12,1435384.73,230706.59,0.0,2083240.0,266432.0
VA,1982,Flooding,1.0,180,275606.24,69590.19,0.0,329777.0,112167.0
VA,1982,Flooding,2.0,32,35171.02,13847.89,0.0,55471.0,22394.0
VA,1982,Flooding,3.0,10,5436.46,80.4,0.0,7181.0,621.0
VA,1982,Flooding,4.0,18,24992.160000000003,91034.01,0.0,32029.0,101269.0
VA,1984,Flooding,1.0,200,336681.04,109338.34,0.0,480592.0,164394.0
VA,1984,Flooding,2.0,7,3419.7799999999997,1872.15,0.0,5421.0,2873.0
VA,1984,Flooding,3.0,2,771.0,2192.25,0.0,2000.0,2692.0
VA,1984,Flooding,4.0,115,415702.44,615851.2,0.0,472731.0,708974.0
VA,1985,Flooding,1.0,990,9953729.4,2548560.87,0.0,12912766.0,3740859.0
VA,1985,Flooding,2.0,31,261015.33,38723.8,0.0,1816451.0,62914.0
VA,1985,Flooding,3.0,49,2942101.68,186180.11,0.0,3693345.0,723893.0
VA,1985,Flooding,4.0,487,9871773.61,11914485.89,0.0,13138635.0,23970153.0
VA,1985,Hurricane Gloria,1.0,117,222437.1,80429.22,0.0,377327.0,122670.0
VA,1985,Hurricane Gloria,2.0,5,2324.6099999999997,0.0,0.0,3558.0,0.0
VA,1985,Hurricane Gloria,3.0,4,53049.03999999999,0.0,0.0,73352.0,0.0
VA,1985,Hurricane Gloria,4.0,8,5356.94,8714.630000000001,0.0,7824.0,10797.0
VA,1987,Flooding,1.0,93,454747.64,41319.09,0.0,656926.0,66421.0
VA,1987,Flooding,2.0,6,23771.01,207.8,0.0,26294.0,708.0
VA,1987,Flooding,3.0,3,34189.18,0.0,0.0,36863.0,0.0
VA,1987,Flooding,4.0,212,723231.49,1028566.4299999999,0.0,814368.0,1240478.0
VA,1988,Flooding,1.0,98,472611.58,43756.32,0.0,558577.0,53286.0
VA,1988,Flooding,2.0,3,3413.9700000000003,0.0,0.0,9074.0,0.0
VA,1988,Flooding,3.0,1,0.0,0.0,0.0,400.0,0.0
VA,1988,Flooding,4.0,6,4371.889999999999,5799.48,0.0,6251.0,10020.0
VA,1996,Flooding,1.0,505,4992449.6,1403681.08,0.0,5910335.0,1903296.0
VA,1996,Flooding,2.0,12,234355.93,1425.78,0.0,255842.0,1926.0
VA,1996,Flooding,3.0,4,64653.92,0.0,0.0,67655.0,0.0
VA,1996,Flooding,4.0,94,1461046.24,1933008.45,0.0,1718913.0,2317236.0
VA,1996,Flooding,6.0,2,43790.33,0.0,0.0,64151.0,0.0
VA,1996,Hurricane Fran,1.0,883,12449772.7,2624525.33,0.0,24160123.0,6113269.0
VA,1996,Hurricane Fran,2.0,18,423379.02999999997,17505.36,0.0,516373.0,21548.0
VA,1996,Hurricane Fran,3.0,18,633006.27,12733.32,0.0,689868.0,17646.0
VA,1996,Hurricane Fran,4.0,195,3190477.79,2245921.57,0.0,3590924.0,2435619.0
VA,1996,Hurricane Fran,6.0,9,106079.87,38616.03,0.0,125044.0,45770.0
VA,1998,Flooding,1.0,1299,4751104.64,483790.62,18400.0,205992276.0,10867785.0
VA,1998,Flooding,2.0,80,311426.37,7388.82,0.0,12465682.0,21466.0
VA,1998,Flooding,3.0,26,233369.41999999998,5470.08,0.0,1193828.0,6969.0
VA,1998,Flooding,4.0,45,463640.02,55752.96,0.0,3714446.0,72424.0
VA,1998,Flooding,6.0,1,16699.89,2490.35,0.0,17700.0,3491.0
VA,1998,Hurricane Bonnie,1.0,70,74600.02,771.28,0.0,85598.0,2565.0
VA,1998,Hurricane Bonnie,2.0,9,3742.12,0.0,0.0,5148.0,0.0
VA,1998,Hurricane Bonnie,3.0,3,0.0,0.0,0.0,0.0,0.0
VA,1998,Hurricane Bonnie,4.0,4,1000.47,7929.0,0.0,1501.0,8679.0
VA,1999,Flooding,1.0,61,131477.37,26327.84,0.0,159173.0,37501.0
VA,1999,Flooding,2.0,4,9147.22,0.0,0.0,11148.0,0.0
VA,1999,Flooding,4.0,6,94474.6,71564.0,0.0,96064.0,99964.0
VA,1999,Hurricane Floyd,1.0,1778,9640653.33,1366449.53,289312.85,11058339.0,1797733.0
VA,1999,Hurricane Floyd,2.0,48,214164.72,1825.72,0.0,253752.0,2576.0
VA,1999,Hurricane Floyd,3.0,79,2029968.79,0.0,0.0,2459667.0,499.0
VA,1999,Hurricane Floyd,4.0,72,1953397.7,825230.24,0.0,2181910.0,1756194.0
VA,1999,Hurricane Floyd,6.0,7,274455.39,5188.43,0.0,289362.0,6609.0
VA,2001,Heavy rains,1.0,42,310411.76,55204.95,0.0,351945.0,68410.0
VA,2001,Heavy rains,4.0,4,40385.25,6598.0599999999995,0.0,42887.0,8098.0
VA,2003,Hurricane Isabel,1.0,10347,167549089.7,21980034.39,14358763.09,179816476.0,27090174.0
VA,2003,Hurricane Isabel,2.0,283,3886925.39,192053.36,43002.17,4463985.0,279083.0
VA,2003,Hurricane Isabel,3.0,184,3688835.58,90591.57,0.0,4057393.0,98936.0
VA,2003,Hurricane Isabel,4.0,270,10119583.1,2818945.83,30000.0,11083512.0,3289143.0
VA,2003,Hurricane Isabel,6.0,24,460448.51,183583.13,0.0,507335.0,225886.0
VA,2004,Tropical Storm Ivan,1.0,262,2415520.07,599526.69,107514.13,2652271.0,703935.0
VA,2004,Tropical Storm Ivan,2.0,7,59051.229999999996,16444.67,0.0,64555.0,18445.0
VA,2004,Tropical Storm Ivan,3.0,14,2675878.95,84870.38,0.0,3145737.0,104379.0
VA,2004,Tropical Storm Ivan,4.0,95,2466759.55,1362114.75,0.0,2593889.0,1469391.0
VA,2004,Tropical Storm Ivan,6.0,19,315106.64,71658.81,0.0,340133.0,102127.0
VA,2006,Tropical Storm Ernesto,1.0,1238,14280920.84,2691979.6,847251.92,15561274.0,3276476.0
VA,2006,Tropical Storm Ernesto,2.0,18,195143.28,57555.18,0.0,209823.0,63561.0
VA,2006,Tropical Storm Ernesto,3.0,57,2654867.11,60361.520000000004,0.0,2739428.0,65174.0
VA,2006,Tropical Storm Ernesto,4.0,56,1730878.23,303123.72,0.0,1853590.0,348254.0
VA,2006,Tropical Storm Ernesto,6.0,11,135431.32,155862.86,0.0,141971.0,163231.0
VA,2009,Nor'easter,1.0,5660,72627963.52,8841168.44,2309797.8,73183681.0,10907129.0
VA,2009,Nor'easter,2.0,268,5322545.07,103274.81,0.0,5563632.0,128629.0
VA,2009,Nor'easter,3.0,173,7136672.25,108361.69,0.0,7285572.0,128491.0
VA,2009,Nor'easter,4.0,140,3789074.21,703455.3,0.0,4079612.0,825588.0
VA,2009,Nor'easter,6.0,45,1501785.03,567189.22,30000.0,1538316.0,636209.0
VA,2011,Hurricane Irene,1.0,2358,25496517.02,1528799.05,686995.68,27818514.0,2620416.0
VA,2011,Hurricane Irene,2.0,124,1775903.19,45801.63,45706.96,1988021.0,75561.0
VA,2011,Hurricane Irene,3.0,98,1759505.52,35553.42,0.0,1915007.0,50612.0
VA,2011,Hurricane Irene,4.0,48,696887.27,127925.5,0.0,769952.0,152963.0
VA,2011,Hurricane Irene,6.0,30,1121113.98,106725.53,0.0,1178786.0,120786.0
VA,2012,Hurricane Sandy,1.0,852,10306083.02,822477.22,846987.81,11195904.0,1187620.0
VA,2012,Hurricane Sandy,2.0,40,599888.98,4803.16,0.0,651865.0,8489.0
VA,2012,Hurricane Sandy,3.0,35,1063895.22,8960.09,0.0,1129493.0,16086.0
VA,2012,Hurricane Sandy,4.0,26,283726.58,120597.81,0.0,327874.0,150893.0
VA,2012,Hurricane Sandy,6.0,31,671959.55,22408.739999999998,0.0,756111.0,36409.0
VA,2014,Mid-spring storms,1.0,68,427052.99,33061.1,0.0,491673.0,43986.0
VA,2014,Mid-spring storms,2.0,1,0.0,0.0,0.0,0.0,0.0
VA,2014,Mid-spring storms,3.0,1,1429.61,0.0,0.0,2430.0,437.0
VA,2015,October severe storms,1.0,298,2433381.75,414351.31,60000.0,2882759.0,537466.0
VA,2015,October severe storms,2.0,11,80444.43,119.55,0.0,97679.0,1370.0
VA,2015,October severe storms,3.0,6,55575.74,0.0,0.0,68712.0,0.0
VA,2015,October severe storms,4.0,2,6641.36,0.0,0.0,9640.0,0.0
VA,2015,October severe storms,6.0,9,99759.2,25922.13,0.0,114259.0,31422.0
VA,2015,Tropical Storm Bill,1.0,27,38847.29,0.0,0.0,53482.0,594.0
VA,2016,Hurricane Matthew,1.0,2072,50962403.36,8763381.12,60000.0,51332325.0,10225582.0
VA,2016,Hurricane Matthew,2.0,49,1094159.4,58986.96,0.0,1170752.0,73256.0
VA,2016,Hurricane Matthew,3.0,116,7234478.11,337019.99,0.0,7478549.0,400467.0
VA,2016,Hurricane Matthew,4.0,6,133847.91,72332.49,0.0,143307.0,74832.0
VA,2016,Hurricane Matthew,6.0,56,2739745.9,665827.62,0.0,3013677.0,753382.0
VA,2018,Hurricane Florence,1.0,59,588571.35,185341.19,0.0,556286.0,157669.0
VA,2018,Hurricane Florence,2.0,1,10638.64,0.0,0.0,15638.0,0.0
VA,2018,Hurricane Florence,6.0,2,0.0,28167.99,0.0,0.0,33167.0
VA,2018,Hurricane Michael,1.0,163,2971035.02,456195.86,20800.0,3161263.0,568858.0
VA,2018,Hurricane Michael,2.0,3,62064.170000000006,0.0,0.0,82063.0,0.0
VA,2018,Hurricane Michael,3.0,25,2164762.88,0.0,0.0,2400465.0,0.0
VA,2018,Hurricane Michael,4.0,6,592599.21,0.0,0.0,887864.0,0.0
VA,2018,Hurricane Michael,6.0,23,1279178.53,284360.06,0.0,1374798.0,379404.0
VA,2020,Hurricane Eta,1.0,67,503298.78,40333.96,0.0,547162.0,57956.0
VA,2020,Hurricane Eta,2.0,3,66896.81,0.0,0.0,70147.0,0.0
VA,2020,Hurricane Eta,3.0,9,54826.71,0.0,0.0,66077.0,0.0
VA,2020,Hurricane Eta,4.0,4,115096.26000000001,0.0,0.0,119096.0,0.0
VA,2020,Hurricane Eta,6.0,11,424098.75,31266.7,0.0,443587.0,41516.0
VA,2021,Hurricane Elsa,1.0,4,114075.64000000001,21219.48,0.0,79283.0,25719.0
VA,2021,Hurricane Elsa,6.0,1,16940.81,0.0,0.0,18941.0,0.0
VA,2021,Hurricane Ida,1.0,15,200982.59,15027.26,0.0,214313.0,19902.0
VA,2021,Hurricane Ida,3.0,1,0.0,0.0,0.0,0.0,0.0
VA,2021,Tropical Storm Fred,1.0,3,33581.68,1390.96,0.0,35867.0,2641.0
VA,2022,Hurricane Ian,1.0,2,24590.71,0.0,0.0,26841.0,0.0
VA,2022,Hurricane Ian,3.0,1,4178.76,0.0,0.0,5429.0,0.0
VA,2022,Hurricane Ian,11.0,10,24202.31,0.0,0.0,27135.0,0.0
VA,2022,Hurricane Ian,13.0,4,9647.59,0.0,0.0,11685.0,0.0
VA,2022,Hurricane Ian,18.0,1,0.0,0.0,0.0,0.0,0.0
VA,2022,Late July Flooding,1.0,2,7619.700000000001,2501.67,0.0,13867.0,3751.0
VA,2022,Late July Flooding,4.0,1,6689.2,0.0,0.0,7939.0,0.0
VA,2022,Late July Flooding,6.0,1,3710.33,0.0,0.0,4960.0,0.0
VA,2022,Late July Flooding,11.0,5,139627.03999999998,20525.79,0.0,123324.0,24526.0
VA,2022,Virginia Flash Flooding,1.0,12,272991.28,19674.260000000002,0.0,407115.0,23174.0
VA,2022,Virginia Flash Flooding,11.0,3,18128.39,0.0,0.0,23147.0,0.0
VA,2022,Virginia Flash Flooding,14.0,1,40010.8,0.0,0.0,65533.0,0.0
VA,2022,Virginia Flash Flooding,18.0,2,176325.24,10000.0,0.0,180325.0,13532.0
